id,title,releaseDate,rating,genres,description,platforms,metascore,metascore_count,metascore_sentiment,userscore,userscore_count,userscore_sentiment,platform_metascores,developer,publisher
1300581419,Cities VR: Enhanced Edition,2022-04-28,,Management,"Be the mayor and design neighborhoods, construct buildings, direct the flow of traffic - all while you handle economics, emergency services, and more.

See your skyline rise from an expansive bird's eye view, or watch your city come alive from the streets. From cozy suburbs to massive metropolises, only your imagination is the limit. 

Step inside this VR adaptation of the leading city-builder, Cities: Skylines.","PlayStation 5,Meta Quest",71.0,7.0,Mixed or average,0.0,2,,"73,71",Fast Travel Games,Fast Travel Games
1300605199,NHL 24,2023-10-06,E10+,Hockey Sim,"A complete revamp of the Chel gameplay experience that rewards extended offensive events and attack zone time, adding a dynamic new layer of authenticity and excitement to the game. Overhauled physics and animations revolutionize physical contact and deliver realistic body checks like never before. New rag-doll and animation-based reactions create big moments at any point in the game. A complete refresh of the control setup makes using highlight-reel moves more intuitive and accessible. Plus, we’ve added a new ability to fake, pass, or deke out of every move, opening up a whole new level of creativity and strategy for players. A re-mapping of face buttons and new visuals above pass receivers allow for more direct passing and the ability to pass anywhere at any time. One Touch Passing lets you quickly move the puck and capitalize on big opportunities.","Xbox Series X,PlayStation 5",71.0,19.0,Mixed or average,37.0,139,Generally unfavorable,"72,71",EA Vancouver,Electronic Arts
1300566319,The DioField Chronicle,2022-09-22,T,Real-Time Tactics,"A gritty and immersive story brought to life with the latest technology.
Introducing ""Real Time Tactical Battle"" (RTTB), a new, deeply strategic, real-time battle system.
The beginnings of a new Strategy RPG, crafted by a skilled and experienced development team.

■An all-new Strategy RPG that chronicles an epic tale of war and honour. Featuring a unique and beautiful world that blends fantasy, medieval and modern-day influences, and a deep yet innovative real-time battle system.
■Deep, strategic, real-time tactical battles
The battles in this game are defined by real-time assessment of battlefield conditions and issuing decisive orders that take advantage of your troops strengths and weaknesses to gain advantage over your foe. Make clever use of a variety of skills, classes and equipment to complete your mission.
■Realistic ""diorama"" style battle scenes
Richly detailed depictions of the environments of the island of DioField combined with unique ""diorama"" style visuals as you command your forces like a general.","PlayStation 5,PC,Nintendo Switch,Xbox Series X",71.0,26.0,Mixed or average,76.0,73,Generally favorable,"71,63,67,78",Lancarse,Square Enix
1300460162,Miitopia,2021-05-21,E,RPG,"Since the dawn of ever, warriors have banded together to fight evil. Now… Mii characters based on your favorite people must unite to do turn-based battle and save Miitopia. Cast them in roles across the kingdom, manage friendships, and give them jobs with distinct stats, abilities, gear, and a custom look. Then behold as awesomeness unfolds. Guide your team of Mii characters on a quest to defeat the Dark Lord and restore the stolen faces of the citizens of Miitopia. As you watch with bated breath, Mii characters will mingle over food, camping, exercise, sleeping arrangements, and yes, combat! In these wild, yet traditional RPG battles, your party’s relationships affect the outcome. Enemies attack while you explore the world map, which is littered with hidden paths and treasures. [Nintendo]","3DS,Nintendo Switch",71.0,60.0,Mixed or average,83.0,152,Generally favorable,"67,71",GREZZO,Nintendo
1300576886,Once Human,2024-07-09,,Survival,"Explore and earn your spot in a post-apocalyptic world. 

Once Human features an open-world environment, challenging players to survive under the pressure of extreme conditions, otherworldly creatures and vicious humanity. 

Build home, create team and fight monsters in the deserted land! With Beyonder's help, we may still have a chance to take back our stand!",PC,71.0,16.0,Mixed or average,61.0,85,Mixed or average,71,Starry Studio,"Starry Studio,NetEase Games"
1300478240,Knuckle Sandwich,2023-11-22,,RPG,"Knuckle Sandwich is a turn-based RPG by Andy Brophy. Get a job, beat up some monsters, and solve a mystery that's plaguing Bright City.
",PC,70.0,8.0,Mixed or average,0.0,1,,70,Andrew Brophy,Andrew Brophy
1300514127,Dice Legacy,2021-09-09,,Strategy," Dice Legacy is a dice-based survival city builder set on a mysterious ringworld. Your ship has reached the shore of an uncharted continent. Roll and use your dice to gather resources, expand and defend your settlement, survive the winter and interact with the strange inhabitants of this eerie world. ","PC,Nintendo Switch",70.0,16.0,Mixed or average,72.0,5,Mixed or average,"70,74",DESTINYbit,Ravenscourt
1300537425,Sonic Frontiers,2022-11-08,E10+,3D Platformer,"Worlds collide in Sonic the Hedgehog's newest adventure. Accelerate to new heights and experience the thrill of high velocity open-zone freedom. Battle powerful enemies as you speed through the Starfall Islands - landscapes brimming with dense forests, overflowing waterfalls, sizzling deserts and more.","Nintendo Switch,PlayStation 5,Xbox Series X,PlayStation 4,PC",70.0,90.0,Mixed or average,82.0,3646,Generally favorable,"69,70,61,75,75",Sonic Team,Sega
1300518090,Clockwork Aquario,2021-12-14,E,2D Platformer,"The side-scrolling action game can either be played alone or with a friend in co-op. Players can choose from three different characters, each of them with her/his individual moveset: Huck Londo, the daring ghost hunter, Elle Moon, the brave adventuress and Gush, the warmhearted giant robot. ","PlayStation 4,Nintendo Switch",70.0,20.0,Mixed or average,62.0,6,Mixed or average,"69,70",Westone Bit Entertainment,"ININ Games,Strictly Limited Games"
1300628342,Monster Jam Showdown,2024-08-29,E,Auto Racing,"It’s time to jump into a groundbreaking, off-road arcade racing experience, packed with thrilling competitions and unique tricks. Get behind the wheel of the most iconic trucks ever, and show your skills in 10 different game modes. ","PlayStation 5,Xbox Series X",70.0,21.0,Mixed or average,64.0,5,Mixed or average,"70,73",Milestone S.r.l,Milestone S.r.l
1300509219,Last Stop (2021),2021-07-22,,Third-Person Adventure,"Last Stop is a single-player third-person narrative adventure game set in present day London, where you play as three separate characters whose worlds collide in the midst of a supernatural crisis. An anthology drama, Last Stop is three stories in one. What connects these three strangers? Where will fate lead them?","Nintendo Switch,Xbox Series X,PlayStation 5,PC",70.0,29.0,Mixed or average,68.0,52,Mixed or average,"67,69,65,70",Variable State,Annapurna Interactive
1300639390,LEGO Horizon Adventures,2024-11-14,E10+,Action Adventure,"Co-developed by Guerrilla and Studio Gobo, LEGO® Horizon Adventures™ is a playful and light-hearted story inspired by the events of the critically-acclaimed Horizon Zero Dawn.

In a distant future, the land is made of LEGO bricks and incredible dinosaur-like machines roam the Earth. Aloy, the game's leading hero, is found in a cave as a baby and raised by a grizzled huntsman called Rost, who teaches her the way of the wilds. One day, Aloy embarks on a quest to discover her true destiny. Guided by a thousand-year-old hologram of a scientist called Elisabet, Aloy must confront Helis, the leader of a group of sunworshippers who bow to an Ancient Evil shrouded in mystery. There’s much more in store for Aloy and her friends, as their adventure sends them across the tallest mountains and deepest cauldrons — all beautifully recreated in LEGO elements.

Follow your own adventure or share the fun with another player via couch or online co-op. LEGO® Horizon Adventures™ has been designed for two-player action without the need for split screen, providing an opportunity for family and friends to develop connections through collaborative play. 

There’s plenty of brick-based fun to be had too. Give the village of Mother’s Heart a makeover, decorating it in delightful ways to unlock unique LEGO buildings and ornaments. You can even dish out hilarious outfits for your friends to wear!

SOME HEROES ARE BUILT DIFFERENT
Join machine hunter Aloy as she leads a colorful crew of heroes through the lush wilderness on a quest to save the world and learn the secrets of her past.

Dive into boundless adventure, customize to your heart’s content, and take on action-packed battles solo or with friends. 

The LEGO adventure of a lifetime
Explore the much-loved world of Horizon and come face-to-face with the game’s awe-inspiring machines – all faithfully recreated in LEGO bricks. 

Getting the team together
Experience thrilling online and couch co-op action with friends and family.

Customize your home and your characters
Enjoy an exciting mix of action, exploration, customization and laugh-out-loud LEGO humor. 

For LEGO and Horizon fans new and old
Engage in explosive combat with spectacular weapons, power-ups, and gadgets.","PlayStation 5,PC",70.0,96.0,Mixed or average,60.0,203,Mixed or average,"70,66","Studio Gobo,Guerrilla",Sony Interactive Entertainment
1300477851,Slipstream,2022-04-07,E,Auto Racing,"It's 199X, you're in the driver seat. As you turn the key and hear the engine starting, a cassette plays on the stereo. The clear blue sky invites you to escape, to explore a world of exotic landscapes and thrilling races. Step on the gas, choose your path, drive across cities, mountains, deserts, forests, beaches — places from all over the world and beyond.","PC,Nintendo Switch,Xbox One,PlayStation 4",70.0,11.0,Mixed or average,78.0,15,Generally favorable,"75,70,75,74",ansdor,BlitWorks
1300509986,Starship Troopers: Terran Command,2022-06-16,,Real-Time Tactics,"Starship Troopers - Terran Command is a thrilling real-time strategy game set in the Starship Troopers movies universe. Take command of the Mobile Infantry and do your part in the war against the Arachnid threat. Build, develop and control your armies to strike an effective balance between tactical superiority and strength in numbers. Ensure that human civilization, not insect, dominates the galaxy now and always!

Planetary Campaigns
Fight for control over an entire planet in the campaign mode, where the storyline and missions develop according to your choices and achievements on the battlefield. Remain obedient to the demands of Terran Command no matter how costly or ruthless to benefit from exclusive unit types and special abilities, or follow your own path to glory to become an irrefutable Hero of the Federation. Develop and customize your forces through a detailed technology tree and upgradeable leader characters that can be assigned to your units.

Tactics & Numbers
While the Arachnids can rely on virtually limitless numbers, the Mobile Infantry must develop effective tactics to overcome this imbalance. Deploy your units at strategic locations to cover vital choke points and gain superior firepower through tactical use of elevation levels. Be wary, however, that battle mechanics such as True Line of Sight and True Line of Fire also allow Bugs to lay ambushes around every corner, as they are well known for their use of surprise attacks and deception.

Units & Abilities
An expansive range of unique units, weapons, and special abilities are at the disposal of MI commanders. Infantry squads armed with Morita Assault Rifles and MX-90 Fragmentation Grenades form the mainstay of your forces. Rocket Troopers deliver deadly payloads with pin-point accuracy while Engineers are vital to shore up defensive positions with MG turrets, barricades, and minefields. As a campaign progresses, technological breakthroughs unlock the true potential of the Federation's arsenal with Power Armor infantry squads, TAC Fighter airstrikes, Marauder mobile suits, and many more developments optimized for spraying Bug ichor across the battlefield.

Key features
- Dynamically generated campaigns for virtually limitless replayability.
- Dozens of unique unit types, each with their own special abilities.
- Terrain elevation, True Line of Sight & True Line of Fire provide deep tactical gameplay.
- An extensive technology tree to develop and customize your forces.
- Persistent leaders can be attached to units and upgraded throughout the campaign.
- Heroics, explosions, gore, and Bugs. Lots of Bugs.",PC,70.0,36.0,Mixed or average,72.0,39,Mixed or average,70,The Artistocrats,Slitherine
