id,title,releaseDate,rating,genres,description,platforms,metascore,metascore_count,metascore_sentiment,userscore,userscore_count,userscore_sentiment,platform_metascores,developer,publisher
1300595984,Concord,2024-08-23,T,Tactical FPS,"Announced during today's PlayStation Showcase, Concord is our new PvP multiplayer first-person shooter coming to PS5 and PC in 2024. 

Concord is a bringing together of peoples. It's the power of games to build connection and inspire social play. The Firewalk team is driven by the type of exciting, unexpected moments and shared experiences that multiplayer games create. Every time you log on is the beginning of a new adventure and every match is an opportunity for a new story. It's these ideals that define Concord, its unique universe of vibrant worlds, and its rich cast of colorful characters.","PlayStation 5,PC",62.0,46.0,Mixed or average,17.0,1255,Overwhelming dislike,"62,65",Firewalk,Sony Interactive Entertainment
1300577899,Firewall Ultra,2023-08-24,T,Tactical FPS,"Firewall Ultra is the next evolution in the Firewall franchise. 

Set 5 years after the original game, the contractors and locations you've grown to love have evolved and moved into the next generation. Since PS VR2 offers a much higher level of visual fidelity with 4K HDR, we've completely remade all character models. The maps have also seen a complete overhaul, with new areas and new textures. There will also be new locations and contractors, but it wouldn't be a Firewall game without the weaponry and equipment, which also feature a much deeper level of customization. 

On top of all that, Firewall Ultra utilizes new PlayStation VR2 Sense Technology features like eye tracking, which enables you to intuitively swap weapons and bring up HUD indicators through cameras built into the PS VR2 headset.",PlayStation 5,62.0,21.0,Mixed or average,79.0,198,Generally favorable,62,First Contact Entertainment,Sony Interactive Entertainment
1300542087,Saints Row,2022-08-23,M,Open-World Action,"Welcome to Santo Ileso, a vibrant fictional city in the heart of the American Southwest. In a world rife with crime, where lawless factions fight for power, a group of young friends embark on their own criminal venture, as they rise to the top in their bid to become Self Made.

As the future Boss, with Neenah, Kevin, and Eli by your side, you'll form The Saints and take on Los Panteros, The Idols, and Marshall as you build your empire across the streets of Santo Ileso and battle for control of the city. Ultimately Saints Row is the story of a start-up company, it's just that the business The Saints are in happens to be crime.

Experience the biggest and best Saints Row playground ever created; the unique sprawling world of Santo Ileso is the backdrop for a wild, larger than life sandbox of thrilling side hustles, criminal ventures and blockbuster missions, as you shoot, drive, and wingsuit your way to the top.

Express yourself and unleash your inner Saint, with the most advanced suite of customization tools yet seen in an open-world game make your character, your car and your crew your own.

Dive into epic gunfights and highspeed chases, and witness outrageous only-in-Saints-Row moments in an original story that charts the Saints' remarkable rise to power. Enjoy the freedom of playing the entire campaign with a friend through seamless untethered co-op play, where you can both push the limits of your gang and create your own gameplay moments together.","PlayStation 5,PC,Xbox Series X",61.0,63.0,Mixed or average,32.0,1293,Generally unfavorable,"61,63,65",Volition Inc.,"Deep Silver,Koch Media,PLAION,Embracer Group,Embracer Group"
1300542087,Saints Row,2022-08-23,M,Open-World Action,"Welcome to Santo Ileso, a vibrant fictional city in the heart of the American Southwest. In a world rife with crime, where lawless factions fight for power, a group of young friends embark on their own criminal venture, as they rise to the top in their bid to become Self Made.

As the future Boss, with Neenah, Kevin, and Eli by your side, you'll form The Saints and take on Los Panteros, The Idols, and Marshall as you build your empire across the streets of Santo Ileso and battle for control of the city. Ultimately Saints Row is the story of a start-up company, it's just that the business The Saints are in happens to be crime.

Experience the biggest and best Saints Row playground ever created; the unique sprawling world of Santo Ileso is the backdrop for a wild, larger than life sandbox of thrilling side hustles, criminal ventures and blockbuster missions, as you shoot, drive, and wingsuit your way to the top.

Express yourself and unleash your inner Saint, with the most advanced suite of customization tools yet seen in an open-world game make your character, your car and your crew your own.

Dive into epic gunfights and highspeed chases, and witness outrageous only-in-Saints-Row moments in an original story that charts the Saints' remarkable rise to power. Enjoy the freedom of playing the entire campaign with a friend through seamless untethered co-op play, where you can both push the limits of your gang and create your own gameplay moments together.","PlayStation 5,PC,Xbox Series X",61.0,63.0,Mixed or average,32.0,1293,Generally unfavorable,"61,63,65",Volition Inc.,"Deep Silver,Koch Media,PLAION,Embracer Group,Embracer Group"
1300510411,Godfall,2020-11-12,T,Action RPG,"Save Aperion. You are the last of the Valorian knights, masters of combat equipped with legendary armor called Valorplates. Ascend in Godfall, a first-of-its-kind, looter-slasher, melee action-RPG.","PlayStation 5,PC",61.0,59.0,Mixed or average,43.0,583,Generally unfavorable,"61,59",Counterplay Games,"Gearbox Publishing,Playism,Gearbox Software,Embracer Group"
1300530288,Monster Jam Steel Titans 2,2021-03-02,E,Auto Racing,"Monster Jam Steel Titans 2 features more fan-favorite trucks in brand new Monster Jam worlds. Brand new online multiplayer modes, 38 trucks to choose from and five new outdoor worlds! Drivers train at Camp Crushmore and compete in authentic stadiums to become the ultimate champion. Truck roster features 38 of the greatest trucks in Monster Jam history, including Higher Education, Sparkle Smash and Grave Digger. Five all-new Monster Jam Worlds that expand the Monster Jam universe! Explore and uncover Monster Jam secrets. Compete just like the pros in 12 authentic stadiums and game modes inspired by the real-world shows.","Xbox One,PlayStation 4,PC,Nintendo Switch",61.0,11.0,Mixed or average,49.0,8,Generally unfavorable,"60,61,56,56",Rainbow Studios,"THQ Nordic,Embracer Group"
1300515967,WWE 2K Battlegrounds,2020-09-18,T,Wrestling,"The world of WWE is your battleground with all-new, over the top, in-your-face arcade action as your favorite WWE Superstars and Legends battle it out in outlandish interactive environments around the world. Compete with your friends in your favorite match types with an arsenal of exaggerated maneuvers, special abilities, and devastating power-ups, including Steel Cage, Royal Rumble, Fatal Four Way and more, as Mauro Ranallo and Jerry ""The King"" Lawler call all the mayhem! Are you ready to enter the battleground?","PlayStation 4,Xbox One,Nintendo Switch",60.0,33.0,Mixed or average,47.0,107,Generally unfavorable,"60,58,56",Saber Interactive,"2K Games,Take-Two Interactive"
1300468565,Skull and Bones,2024-02-16,M,Action Adventure,"We are in the Golden Age of Pirates. Renegade captains command the most powerful weapons on Earth, warships. You assume the role of an upstart pirate captain who has refused the King’s pardon and sailed from the Caribbean to the Indian Ocean, an untamed frontier full of lavish riches. However, these waters are also a battleground where far-reaching colonial empires, powerful trading corporations, and ruthless pirate gangs ferociously clash. In order to survive, you must build a lethal fleet, prey upon lucrative trade routes, and ally with other pirates to join the endless struggle for supremacy. [Ubiosft]","PC,PlayStation 5,Xbox Series X",59.0,50.0,Mixed or average,33.0,702,Generally unfavorable,"58,59,63",Ubisoft Singapore,Ubisoft
1300506843,Dread Nautical,2020-04-29,E10+,Roguelike,"Welcome aboard a cruise liner called Hope. Supernatural forces have taken over the ship. With mysterious malevolent monstrosities aboard, you’ll need to seek out other survivors, track down food and other resources, and manage your safe haven in this tactical turn-based RPG from Zen Studios. Work your way across all 20 decks to unlock the mysteries of the ship to make it out alive and escape this vacation from hell.","Nintendo Switch,Xbox One,PlayStation 4,PC",58.0,7.0,Mixed or average,0.0,2,,"71,75,73,58",Zen Studios,"Zen Studios,Embracer Group"
1300500631,Predator: Hunting Grounds,2020-04-24,M,Tactical Third Person Shooter,"Hunt or Be Hunted - Predator: Hunting Grounds is an immersive asymmetrical shooter set in remote areas around the world, where the Predator stalks the most challenging prey. Play as a member of an elite Fireteam and complete paramilitary operations before the Predator finds you. Or, play as the Predator to hunt the most worthy prey, choosing from your vast array of deadly alien tech to collect your trophies, one by one.","PlayStation 4,PC,PlayStation 5",56.0,61.0,Mixed or average,58.0,304,Mixed or average,"56,62,66",IllFonic,Sony Interactive Entertainment
1300543486,MX vs ATV Legends,2022-06-28,E,Auto Racing,"MX vs ATV Legends is the latest installment within the MX vs ATV offroad racing universe. Players live the fantasy of becoming a world-famous, professional offroad rider. They´ll bask in the glory of fame and the adulation of both fans and sponsors alike while playing the career and online modes. Race in 2 player split-screen and 16-player online mode with squad-based gameplay. Experience the brand new Trails mode for high intensity outdoor racing, - each turn can present new surprises, challenging your drivestyle in new ways. Compete in the new career mode where your choices lead to different paths, sponsorship opportunities and special invitational events. Experience the brand new Trails mode for high intensity outdoor racing, - each turn can present new surprises, challenging your drivestyle in new ways. Feel the refined physics system for higher precision racing even in the toughest situations like riding berms and ruts. Endure dynamic weather like rain and snow which adds a new dynamic to chasing the podium.

","PC,Xbox Series X,PlayStation 5",55.0,16.0,Mixed or average,40.0,14,Generally unfavorable,"50,56,55",Rainbow Studios,"THQ Nordic,Embracer Group"
